,cell.ID,nucleus.x,nucleus.y,CD15.score.normalized,CK.score.normalized,CD3.score.normalized,CD11c.score.normalized,CD20.score.normalized,CD163.score.normalized,tissue.type,in.ROI.adipose_tissue,in.ROI.necrosis,in.ROI.tumor_tissue
25225,26898,10708.31,47399.99,0.05,0.9,0.6,0.3,0.29,0.22,stroma,False,False,True
25226,26899,10908.82,47164.75,0.35,1.99,0.63,0.56,0.37,0.84,tumor,False,False,True
25227,26900,10965.78,47561.32,0.19,1.2,0.89,0.6,0.78,0.87,tumor,False,False,True
25228,26901,11018.28,47346.93,0.11,0.0,0.64,0.32,0.12,0.02,stroma,False,False,True
25229,26902,10713.65,47516.37,0.05,1.37,0.42,0.0,0.24,0.87,stroma,False,False,True
25230,26903,10679.06,47453.79,0.19,0.21,6.04,0.63,0.17,0.0,stroma,False,False,True
25231,26904,10954.66,47333.56,0.38,0.0,2.86,0.0,0.09,0.2,stroma,False,False,True
25232,26905,11075.04,47323.02,0.14,1.38,3.27,0.54,0.18,0.13,tumor,False,False,True
25233,26906,11131.73,47562.06,0.13,0.94,4.33,0.0,0.13,0.37,tumor,False,False,True
25234,26907,11106.42,47268.29,0.09,1.69,2.37,0.5,0.43,0.14,tumor,False,False,True
25235,26908,11115.94,47265.62,0.18,0.94,1.23,0.12,0.13,0.5,tumor,False,False,True
25236,26909,10926.65,47558.3,0.3,0.41,1.75,0.23,0.5,0.57,stroma,False,False,True
25237,26910,10742.45,47138.62,0.0,1.0,1.34,0.13,0.18,1.36,stroma,False,False,True
25238,26911,10912.09,47476.4,0.14,0.82,1.68,0.0,0.13,0.0,stroma,False,False,True
25239,26912,10914.53,47403.94,0.07,0.52,0.56,0.1,0.17,0.06,stroma,False,False,True
25240,26913,10882.99,47536.34,0.02,0.75,2.31,0.14,0.3,1.03,tumor,False,False,True
25241,26914,10820.89,47354.11,0.0,2.26,0.35,0.16,0.43,0.68,tumor,False,False,True
25242,26915,10741.41,47625.92,0.16,0.8,0.49,0.0,0.26,0.0,stroma,False,False,True
25243,26916,11077.6,47240.28,0.17,0.55,0.38,0.18,0.1,0.0,stroma,False,False,True
25244,26917,10648.43,47561.85,0.0,1.19,0.38,0.14,0.24,0.79,stroma,False,False,True
25245,26918,11038.09,47051.78,0.23,1.43,0.29,0.0,0.38,2.93,tumor,False,False,True
25246,26919,10873.2,47355.51,0.22,0.67,0.6,0.2,0.32,0.46,tumor,False,False,True
25247,26920,10577.54,47397.93,0.16,2.87,0.5,0.0,0.5,0.0,tumor,False,False,True
25248,26921,10741.71,47254.18,0.32,1.27,3.65,0.11,0.33,0.9,tumor,False,False,True
25249,26922,11058.32,47176.88,0.29,1.35,1.39,0.46,0.4,0.65,tumor,False,False,True
25250,26923,10790.54,47269.27,0.07,1.7,1.6,0.0,0.38,1.26,stroma,False,False,True
25251,26924,11016.75,47128.16,0.14,0.01,6.44,0.26,0.16,0.58,stroma,False,False,True
25252,26925,10901.9,47152.1,0.13,1.22,5.38,0.12,0.36,0.0,tumor,False,False,True
25253,26926,10584.28,47412.2,0.0,0.88,0.3,0.0,0.24,0.41,stroma,False,False,True
25254,26927,11141.85,47381.09,0.05,0.56,0.68,0.41,0.26,0.39,tumor,False,False,True
25255,26928,10991.36,47171.6,0.0,1.53,2.02,0.0,0.38,0.09,tumor,False,False,True
25256,26929,10677.48,47592.35,0.31,0.36,0.86,0.31,0.09,1.14,stroma,False,False,True
25257,26930,11065.25,47584.19,0.22,1.37,0.69,0.26,0.09,0.0,stroma,False,False,True
25258,26931,10704.11,47530.29,0.0,1.17,1.28,0.0,0.07,0.19,stroma,False,False,True
25259,26932,11109.16,47538.16,0.06,1.24,10.53,0.11,0.15,0.34,stroma,False,False,True
25260,26933,10789.28,47356.76,0.11,0.8,0.68,0.11,0.16,1.18,stroma,False,False,True
25261,26934,10679.7,47618.32,0.0,1.11,0.81,0.45,0.27,0.0,stroma,False,False,True
25262,26935,10734.73,47562.56,0.42,0.71,0.4,0.0,0.51,0.92,stroma,False,False,True
25263,26936,10907.58,47501.42,0.17,0.26,0.45,0.17,0.18,0.72,stroma,False,False,True
25264,26937,11045.31,47413.82,0.2,0.13,1.44,0.04,0.11,0.58,stroma,False,False,True
25265,26938,10785.88,47210.51,0.03,0.7,0.71,0.35,0.45,0.42,tumor,False,False,True
25266,26939,10904.62,47186.73,0.09,0.65,1.83,0.4,0.09,0.29,stroma,False,False,True
25267,26940,10686.03,47147.9,0.0,1.1,0.55,0.07,0.32,0.2,stroma,False,False,True
25268,26941,10798.44,47447.04,0.0,0.27,2.42,0.41,0.43,0.0,stroma,False,False,True
25269,26942,10854.43,47367.19,0.26,0.0,3.61,0.39,0.37,0.64,tumor,False,False,True
25270,26943,10911.01,47041.35,0.06,1.12,0.83,0.07,0.27,0.36,tumor,False,False,True
25271,26944,10830.54,47509.99,0.19,0.93,0.61,0.05,0.18,0.0,stroma,False,False,True
25272,26945,10700.01,47124.84,0.04,1.01,7.96,0.01,0.2,0.3,stroma,False,False,True
25273,26946,10703.71,47299.06,0.03,1.6,4.18,0.5,0.41,0.13,tumor,False,False,True
25274,26947,10851.05,47562.79,0.0,0.7,4.2,0.04,0.19,0.8,stroma,False,False,True
25275,26948,10935.56,47365.04,0.22,0.7,0.67,0.27,0.29,0.0,tumor,False,False,True
25276,26949,10657.87,47301.99,0.02,0.59,0.54,0.19,0.24,1.88,stroma,False,False,True
25277,26950,10775.68,47355.16,0.0,0.58,0.51,0.17,0.27,0.39,stroma,False,False,True
25278,26951,10734.65,47059.44,0.0,1.53,0.64,0.31,0.35,1.59,stroma,False,False,True
25279,26952,10570.2,47479.07,0.29,0.08,0.34,0.31,0.36,0.35,stroma,False,False,True
25280,26953,10884.44,47064.24,0.15,0.7,4.11,0.26,0.5,0.06,tumor,False,False,True
25281,26954,10738.57,47223.25,0.03,1.03,0.67,0.12,0.52,2.19,tumor,False,False,True
25282,26955,11049.12,47323.63,0.0,1.32,0.93,0.76,0.1,0.0,stroma,False,False,True
25283,26956,11024.32,47329.21,0.05,1.5,0.74,0.6,2.61,0.9,tumor,False,False,True
25284,26957,11139.28,47093.51,0.0,0.34,0.71,0.26,0.25,1.12,tumor,False,False,True
25285,26958,10835.74,47356.12,0.0,2.18,0.34,0.42,0.67,0.17,stroma,False,False,True
25286,26959,10748.89,47326.56,0.18,0.4,0.62,0.25,0.38,0.12,stroma,False,False,True
25287,26960,10643.41,47147.34,0.19,1.55,2.45,0.09,0.21,2.06,tumor,False,False,True
25288,26961,10909.92,47146.49,0.0,0.54,3.47,0.7,0.33,0.16,tumor,False,False,True
25289,26962,10607.89,47632.63,0.25,0.83,0.68,0.28,0.38,0.9,stroma,False,False,True
25290,26963,11135.34,47189.92,0.0,0.0,0.29,0.15,0.2,0.7,stroma,False,False,True
25291,26964,10991.81,47084.59,0.2,1.91,0.23,0.35,0.27,1.84,tumor,False,False,True
25292,26965,10922.93,47519.78,0.17,1.0,2.24,0.46,0.43,1.27,tumor,False,False,True
25293,26966,10819.29,47628.01,0.0,0.65,0.98,0.27,0.24,0.99,stroma,False,False,True
25294,26967,10700.43,47433.56,0.13,0.0,0.3,0.62,0.07,0.03,stroma,False,False,True
25295,26968,10687.05,47424.04,0.33,1.75,0.84,0.0,0.12,0.0,stroma,False,False,True
25296,26969,10894.47,47079.9,0.1,0.7,3.34,0.36,0.4,0.52,tumor,False,False,True
25297,26970,10760.1,47098.34,0.7,1.36,3.95,0.54,0.31,1.46,tumor,False,False,True
25298,26971,10907.77,47557.52,0.0,0.42,0.78,0.2,0.49,0.12,stroma,False,False,True
25299,26972,10639.4,47078.43,0.0,0.41,0.72,0.28,0.16,0.06,stroma,False,False,True
25300,26973,11117.91,47492.31,0.06,1.99,0.57,0.0,0.45,0.22,tumor,False,False,True
25301,26974,10953.44,47431.04,0.63,1.63,0.78,0.43,0.62,0.32,tumor,False,False,True
25302,26975,10936.96,47201.41,0.44,0.87,0.67,0.39,0.25,1.01,tumor,False,False,True
25303,26976,11095.58,47054.07,0.33,1.32,1.79,0.43,0.33,2.68,tumor,False,False,True
25304,26977,10733.61,47078.49,0.0,0.0,0.85,0.16,0.11,0.15,stroma,False,False,True
25305,26978,10820.13,47446.78,0.0,1.44,1.52,0.49,0.16,0.25,stroma,False,False,True
25306,26979,10658.59,47608.19,0.18,0.66,0.33,0.03,0.17,1.32,stroma,False,False,True
25307,26980,10916.04,47107.45,0.12,1.16,0.5,0.0,0.12,2.19,stroma,False,False,True
25308,26981,11132.51,47269.72,0.06,1.36,0.43,0.5,0.41,2.69,tumor,False,False,True
25309,26982,11020.87,47436.11,0.21,1.33,0.42,0.0,0.19,1.71,stroma,False,False,True
25310,26983,10643.46,47420.99,0.01,0.62,0.56,0.0,0.18,1.1,stroma,False,False,True
25311,26984,11100.89,47519.48,0.29,1.11,0.51,0.53,0.39,0.23,tumor,False,False,True
25312,26985,10619.48,47176.69,0.17,3.43,1.56,0.37,0.52,1.51,tumor,False,False,True
25313,26986,10930.82,47558.18,0.0,1.0,1.83,0.32,0.42,0.73,stroma,False,False,True
25314,26987,11087.66,47079.63,0.0,1.74,0.49,0.39,0.32,1.2,tumor,False,False,True
25315,26988,10588.86,47537.65,0.0,0.0,1.92,0.02,0.19,0.49,stroma,False,False,True
25316,26989,11153.49,47345.66,0.31,0.42,0.54,0.22,0.26,0.39,stroma,False,False,True
25317,26990,10660.94,47094.52,0.01,0.67,4.02,0.03,1.25,0.84,stroma,False,False,True
25318,26991,10913.09,47100.97,0.0,0.4,0.58,0.36,0.24,0.12,stroma,False,False,True
25319,26992,10595.2,47638.53,0.14,1.79,3.52,0.0,0.47,2.16,tumor,False,False,True
25320,26993,10910.55,47393.53,0.0,1.42,0.85,0.34,0.37,0.39,tumor,False,False,True
25321,26994,11139.74,47364.99,0.16,0.4,1.59,0.0,0.13,0.6,stroma,False,False,True
25322,26995,11038.33,47100.25,0.08,1.39,2.25,0.62,0.29,0.76,stroma,False,False,True
25323,26996,10890.82,47067.18,0.11,1.25,0.75,0.33,1.35,0.41,stroma,False,False,True
25324,26997,11109.49,47440.22,0.0,0.04,0.52,0.19,0.01,0.0,stroma,False,False,True
25325,26998,11041.92,47414.99,0.0,0.76,0.36,0.4,0.16,0.52,stroma,False,False,True
25326,26999,11107.58,47332.59,0.23,1.08,0.62,0.16,0.26,0.44,tumor,False,False,True
25327,27000,11160.28,47527.18,0.78,1.4,0.93,0.0,0.19,0.79,tumor,False,False,True
25328,27001,10779.17,47519.22,0.3,1.27,1.11,0.13,0.13,0.48,stroma,False,False,True
25329,27002,10919.61,47124.37,0.11,1.17,1.78,0.06,0.43,0.02,stroma,False,False,True
25330,27003,10683.99,47107.74,0.12,0.89,2.03,0.18,0.34,0.0,tumor,False,False,True
25331,27004,10960.15,47529.99,0.69,2.37,2.85,0.22,0.44,0.8,tumor,False,False,True
25332,27005,10713.13,47291.08,0.17,1.52,0.22,0.02,0.51,0.3,tumor,False,False,True
25333,27006,10824.28,47328.29,0.0,0.9,1.6,0.25,0.27,1.43,tumor,False,False,True
25334,27007,11014.98,47282.86,0.14,1.3,0.54,0.22,0.58,0.78,tumor,False,False,True
25335,27008,10978.13,47479.83,0.2,0.0,2.3,0.09,0.16,0.83,tumor,False,False,True
25336,27009,11011.14,47606.1,0.39,0.34,3.76,0.34,0.3,0.33,stroma,False,False,True
25337,27010,10843.05,47388.24,0.0,2.02,2.07,0.71,0.42,0.4,tumor,False,False,True
25338,27011,10571.39,47303.84,0.05,0.7,4.67,0.0,0.21,3.22,stroma,False,False,True
25339,27012,11058.72,47047.07,0.0,1.44,0.19,0.57,0.32,2.85,tumor,False,False,True
25340,27013,10942.91,47470.9,0.53,2.16,2.98,0.28,0.4,0.63,tumor,False,False,True
25341,27014,10925.66,47359.24,0.51,0.39,2.37,0.43,0.18,0.28,stroma,False,False,True
25342,27015,11129.86,47267.46,0.0,2.07,0.33,0.32,0.34,0.47,tumor,False,False,True
25343,27016,10808.19,47352.67,0.24,1.0,0.26,0.0,0.58,0.87,tumor,False,False,True
25344,27017,10814.23,47277.37,0.0,1.33,3.54,0.14,0.85,0.93,stroma,False,False,True
25345,27018,10966.92,47052.16,0.28,0.94,0.41,0.0,0.37,2.94,tumor,False,False,True
25346,27019,10724.45,47339.04,0.0,0.36,0.83,0.41,0.13,0.13,stroma,False,False,True
25347,27020,10955.19,47443.32,0.22,2.09,0.98,0.24,0.42,0.61,tumor,False,False,True
25348,27021,10649.98,47577.32,0.0,0.85,0.47,0.36,0.17,0.43,stroma,False,False,True
25349,27022,10662.43,47627.85,0.04,0.62,0.4,0.48,0.13,0.64,stroma,False,False,True
25350,27023,11147.5,47067.67,0.02,1.5,0.37,0.59,0.53,3.86,tumor,False,False,True
25351,27024,10590.01,47117.82,0.25,1.18,0.53,0.19,0.2,1.5,tumor,False,False,True
25352,27025,11146.59,47074.81,0.18,1.44,1.7,0.0,0.4,2.91,tumor,False,False,True
25353,27026,11158.58,47309.28,0.12,1.96,1.34,0.0,0.48,0.4,tumor,False,False,True
25354,27027,10788.17,47616.92,0.25,0.63,0.68,0.83,0.1,0.08,stroma,False,False,True
25355,27028,10992.35,47262.41,0.15,0.83,2.23,0.0,0.26,0.4,tumor,False,False,True
25356,27029,11084.1,47128.67,0.53,0.58,3.02,0.0,0.32,1.0,tumor,False,False,True
25357,27030,10901.23,47406.87,0.36,1.42,4.51,0.01,0.41,0.33,tumor,False,False,True
25358,27031,11168.02,47504.77,0.36,1.37,2.62,0.59,0.27,0.0,tumor,False,False,True
25359,27032,11050.34,47581.93,0.25,0.45,0.64,0.0,0.07,0.0,stroma,False,False,True
25360,27033,11105.06,47131.68,0.23,1.51,0.92,0.0,0.3,1.54,tumor,False,False,True
25361,27034,10704.11,47572.7,0.0,0.58,3.77,0.16,0.11,0.0,stroma,False,False,True
25362,27035,11131.92,47111.31,0.28,1.38,1.79,0.62,0.18,1.32,tumor,False,False,True
25363,27036,11011.75,47475.68,0.09,1.39,1.18,0.08,0.48,0.0,tumor,False,False,True
25364,27037,10954.73,47040.19,0.41,1.17,0.38,0.06,0.45,1.9,tumor,False,False,True
25365,27038,11029.75,47505.57,0.0,0.74,3.02,0.25,0.32,0.95,tumor,False,False,True
25366,27039,10619.0,47593.64,0.44,1.33,0.33,0.0,0.29,0.19,tumor,False,False,True
25367,27040,10730.51,47270.95,0.41,1.9,0.51,0.11,0.26,0.38,stroma,False,False,True
25368,27041,10658.52,47294.77,0.0,0.81,1.63,0.09,0.18,0.39,stroma,False,False,True
25369,27042,10943.76,47626.81,0.0,1.03,0.77,0.06,0.04,0.33,stroma,False,False,True
25370,27043,11093.48,47529.83,0.0,0.83,3.64,0.31,0.27,1.51,stroma,False,False,True
25371,27044,10959.0,47107.43,0.6,0.17,1.02,0.13,0.25,0.0,stroma,False,False,True
25372,27045,10660.7,47448.0,0.48,2.39,1.25,0.14,0.38,5.2,tumor,False,False,True
25373,27046,10795.74,47366.57,0.0,0.25,0.53,0.2,0.15,0.78,stroma,False,False,True
25374,27047,11047.03,47257.11,0.13,1.52,0.22,0.26,0.15,3.77,stroma,False,False,True
25375,27048,10978.77,47197.32,0.15,0.66,1.86,0.21,0.31,1.55,tumor,False,False,True
25376,27049,10805.98,47307.43,0.11,1.09,2.05,0.0,0.14,0.01,tumor,False,False,True
25377,27050,11000.36,47109.07,0.0,1.55,0.82,0.37,0.26,0.57,tumor,False,False,True
25378,27051,10891.58,47128.76,0.21,0.71,1.04,0.31,0.13,0.15,stroma,False,False,True
25379,27052,10656.86,47598.28,0.0,1.33,0.62,0.37,0.28,0.0,stroma,False,False,True
25380,27053,10702.72,47408.27,0.8,2.08,2.72,0.67,0.27,1.44,tumor,False,False,True
25381,27054,10681.54,47510.58,0.0,0.95,0.7,0.23,0.31,0.66,stroma,False,False,True
25382,27055,10820.42,47306.28,0.0,0.15,1.17,0.16,0.18,1.51,stroma,False,False,True
25383,27056,10771.29,47584.19,0.13,1.72,0.15,0.01,0.19,2.55,stroma,False,False,True
25384,27057,10762.78,47338.37,0.0,0.12,0.87,0.27,0.1,0.0,stroma,False,False,True
25385,27058,10973.12,47267.65,0.01,1.21,0.5,0.22,0.45,2.65,tumor,False,False,True
25386,27059,10968.45,47394.33,0.12,2.08,2.0,0.65,0.7,2.81,tumor,False,False,True
25387,27060,10635.9,47293.66,0.0,0.15,1.17,0.28,0.13,0.8,stroma,False,False,True
25388,27061,10988.97,47631.96,0.0,0.89,0.28,0.47,0.23,0.5,stroma,False,False,True
25389,27062,10851.8,47224.98,0.4,0.26,2.15,0.36,0.19,0.12,stroma,False,False,True
25390,27063,11001.37,47550.97,0.0,1.63,0.79,0.0,0.12,0.36,stroma,False,False,True
25391,27064,10875.75,47581.89,0.29,0.68,0.5,0.14,0.25,0.58,stroma,False,False,True
25392,27065,10684.26,47176.19,0.0,0.65,1.16,0.67,0.27,0.28,stroma,False,False,True
25393,27066,10822.31,47365.33,0.08,0.92,1.38,0.05,0.2,1.19,stroma,False,False,True
25394,27067,11030.2,47037.73,0.09,0.95,4.21,0.29,0.28,1.27,tumor,False,False,True
25395,27068,10886.62,47079.62,0.0,0.24,0.43,0.18,0.34,0.0,stroma,False,False,True
25396,27069,11032.08,47551.85,0.2,0.14,0.6,0.38,0.12,0.0,stroma,False,False,True
25397,27070,11035.69,47557.11,0.16,1.47,0.58,0.19,0.17,0.57,stroma,False,False,True
25398,27071,10969.57,47286.27,0.16,0.09,2.25,0.46,0.19,0.39,stroma,False,False,True
25399,27072,10854.9,47545.8,0.62,1.47,0.74,0.49,0.51,0.0,tumor,False,False,True
25400,27073,10956.96,47540.14,0.42,1.24,4.85,0.53,0.29,2.69,tumor,False,False,True
25401,27074,10655.35,47365.96,0.0,0.82,1.55,0.29,0.41,0.3,stroma,False,False,True
25402,27075,10669.01,47383.66,0.13,2.1,1.15,0.11,0.29,0.3,tumor,False,False,True
25403,27076,11052.42,47049.9,0.0,1.66,0.28,0.0,0.33,3.18,tumor,False,False,True
25404,27077,10975.34,47063.74,0.14,0.75,2.57,0.65,0.34,1.86,tumor,False,False,True
25405,27078,10676.49,47118.6,0.3,0.62,4.75,0.58,1.38,0.14,stroma,False,False,True
25406,27079,10795.05,47272.24,0.26,1.05,3.63,0.0,0.45,1.03,stroma,False,False,True
25407,27080,11143.68,47046.94,0.45,0.04,0.25,0.75,0.41,2.64,tumor,False,False,True
25408,27081,11134.93,47423.67,0.17,0.37,0.22,0.25,0.28,2.59,stroma,False,False,True
25409,27082,10901.46,47452.92,0.19,1.7,0.62,0.12,0.35,0.21,tumor,False,False,True
25410,27083,10816.53,47413.28,0.25,1.09,1.63,0.21,0.18,0.89,stroma,False,False,True
25411,27084,10849.46,47138.38,0.29,1.4,1.78,0.27,0.47,0.06,tumor,False,False,True
25412,27085,11058.38,47533.76,0.1,1.26,0.4,0.34,0.25,0.29,stroma,False,False,True
25413,27086,11003.84,47495.88,0.46,0.16,1.18,0.45,0.21,0.24,tumor,False,False,True
25414,27087,11087.2,47479.58,0.25,0.77,0.85,0.28,0.48,0.39,tumor,False,False,True
25415,27088,10606.93,47453.66,0.05,0.86,0.41,0.41,0.18,0.0,stroma,False,False,True
25416,27089,10640.76,47356.97,0.35,0.98,6.7,0.29,0.26,1.45,tumor,False,False,True
25417,27090,10875.57,47480.18,0.0,0.7,0.62,0.31,0.12,0.05,stroma,False,False,True
25418,27091,10898.77,47117.52,0.0,0.44,2.11,0.0,0.22,0.99,stroma,False,False,True
25419,27092,10614.15,47139.08,0.0,0.38,0.17,0.36,0.17,0.01,stroma,False,False,True
25420,27093,11117.61,47458.82,0.13,1.35,0.83,0.0,0.5,0.16,stroma,False,False,True
25421,27094,11014.8,47274.3,0.17,1.41,0.19,0.96,0.55,0.54,tumor,False,False,True
25422,27095,10599.02,47577.64,0.0,0.93,5.64,0.0,0.26,0.38,tumor,False,False,True
25423,27096,10866.11,47531.42,0.02,1.3,3.12,0.35,0.67,1.47,tumor,False,False,True
25424,27097,10930.29,47458.52,0.49,2.02,0.56,0.26,0.26,1.45,tumor,False,False,True
25425,27098,10972.57,47246.81,0.39,0.65,3.44,0.36,0.28,0.07,tumor,False,False,True
25426,27099,10841.83,47321.88,0.12,1.26,1.04,0.37,0.1,0.4,stroma,False,False,True
25427,27100,10804.54,47174.09,0.0,0.76,2.07,0.57,0.1,0.31,stroma,False,False,True
25428,27101,10968.42,47466.24,0.24,0.87,1.65,0.0,0.15,0.28,stroma,False,False,True
25429,27102,11147.74,47110.77,0.02,0.97,1.77,0.07,0.29,1.66,tumor,False,False,True
25430,27103,10875.3,47113.34,0.03,0.99,0.62,0.06,0.13,1.14,stroma,False,False,True
25431,27104,11065.7,47103.19,0.39,1.57,0.55,0.07,0.23,0.49,stroma,False,False,True
25432,27105,11074.08,47421.21,0.13,1.36,0.19,0.18,0.3,1.13,tumor,False,False,True
25433,27106,10601.03,47147.94,0.39,2.2,0.43,0.06,0.37,0.1,tumor,False,False,True
25434,27107,11070.04,47239.11,0.0,2.26,0.08,0.49,2.43,0.44,tumor,False,False,True
25435,27108,10616.53,47555.63,0.2,0.7,0.58,0.0,0.14,1.06,stroma,False,False,True
25436,27109,10968.06,47360.6,0.28,0.39,0.98,0.22,0.31,0.88,tumor,False,False,True
25437,27110,10722.48,47119.83,0.0,0.8,3.77,0.0,0.27,0.0,tumor,False,False,True
25438,27111,10720.19,47178.94,0.0,2.04,3.21,0.38,0.61,0.83,tumor,False,False,True
25439,27112,11084.65,47233.64,0.16,0.5,0.77,0.03,0.13,0.0,stroma,False,False,True
25440,27113,10771.82,47467.92,0.0,1.54,0.82,0.12,0.11,0.08,stroma,False,False,True
25441,27114,11135.86,47098.25,0.07,0.96,0.77,0.0,0.13,0.22,tumor,False,False,True
25442,27115,10854.53,47424.71,0.34,1.3,0.45,0.06,0.24,0.49,stroma,False,False,True
25443,27116,11037.74,47461.65,0.47,1.25,0.46,0.34,0.42,3.23,stroma,False,False,True
25444,27117,10759.44,47227.97,0.08,2.53,3.3,0.38,0.1,1.02,stroma,False,False,True
25445,27118,10939.82,47462.01,0.1,1.46,3.02,0.09,0.39,1.19,tumor,False,False,True
25446,27119,10736.54,47499.97,0.0,0.56,1.36,0.11,0.15,0.01,stroma,False,False,True
25447,27120,10951.48,47477.44,0.25,1.24,3.19,0.0,0.32,0.22,tumor,False,False,True
25448,27121,10829.06,47370.85,0.33,1.79,1.36,0.21,0.42,0.34,tumor,False,False,True
25449,27122,11126.94,47383.5,0.46,2.33,0.98,0.03,0.58,2.23,tumor,False,False,True
25450,27123,10719.94,47492.67,0.0,1.02,0.33,0.49,0.25,0.19,stroma,False,False,True
25451,27124,10858.84,47363.8,0.28,1.55,3.7,0.03,0.28,1.22,stroma,False,False,True
25452,27125,10614.29,47259.03,0.2,0.65,2.24,0.19,0.19,0.22,stroma,False,False,True
25453,27126,11125.52,47338.04,0.1,1.22,3.33,0.58,0.44,2.51,tumor,False,False,True
25454,27127,10812.05,47115.93,0.0,1.53,2.25,0.0,0.23,0.57,stroma,False,False,True
25455,27128,10755.7,47538.81,0.0,0.0,0.26,0.0,0.1,0.13,stroma,False,False,True
25456,27129,11107.24,47070.66,0.1,2.42,3.8,0.42,0.25,1.63,tumor,False,False,True
25457,27130,10924.81,47225.0,0.0,1.86,0.12,0.43,0.95,0.59,stroma,False,False,True
25458,27131,11063.62,47611.05,0.0,1.76,0.43,0.0,0.06,0.89,stroma,False,False,True
25459,27132,10779.74,47580.44,0.0,0.98,0.49,0.46,0.24,0.26,stroma,False,False,True
25460,27133,11017.82,47234.96,0.39,0.54,0.97,0.0,0.23,1.2,stroma,False,False,True
25461,27134,10696.82,47247.91,0.24,1.22,0.55,0.58,1.21,1.37,stroma,False,False,True
25462,27135,10903.77,47200.13,0.36,0.99,3.31,0.21,0.35,0.09,stroma,False,False,True
25463,27136,10977.32,47270.54,0.38,1.45,2.17,0.26,0.38,3.68,tumor,False,False,True
25464,27137,10918.39,47607.75,0.13,0.0,0.6,0.01,0.06,0.0,stroma,False,False,True
25465,27138,10863.64,47483.83,0.29,0.02,0.62,0.05,0.28,0.0,stroma,False,False,True
25466,27139,10643.02,47270.43,0.0,0.84,1.71,0.25,0.3,0.45,stroma,False,False,True
25467,27140,10912.25,47170.06,0.04,0.16,2.15,0.14,0.16,0.11,stroma,False,False,True
25468,27141,10850.17,47468.02,0.29,0.18,1.79,0.24,0.1,0.06,stroma,False,False,True
25469,27142,10846.99,47279.82,0.0,0.0,0.49,0.2,0.1,0.29,stroma,False,False,True
25470,27143,11119.84,47120.03,0.0,1.96,0.48,0.2,0.32,1.55,tumor,False,False,True
25471,27144,10810.34,47237.1,0.0,0.83,1.18,0.11,0.09,0.0,stroma,False,False,True
25472,27145,10688.8,47554.91,0.53,0.76,3.26,0.4,0.22,0.62,stroma,False,False,True
25473,27146,11101.51,47098.92,0.0,0.26,0.81,0.05,0.47,0.88,tumor,False,False,True
25474,27147,10845.0,47555.83,0.06,3.11,5.73,0.06,0.46,0.17,tumor,False,False,True
25475,27148,10759.37,47433.98,0.34,0.93,2.17,0.25,0.1,0.07,stroma,False,False,True
25476,27149,10779.92,47371.51,0.0,0.92,0.31,0.0,0.27,1.09,stroma,False,False,True
25477,27150,10797.98,47633.97,0.06,1.28,0.0,0.49,0.24,1.74,stroma,False,False,True
25478,27151,10791.47,47485.11,0.22,1.26,0.7,0.43,1.51,0.0,tumor,False,False,True
25479,27152,10966.18,47316.15,0.01,1.46,3.57,0.39,0.36,0.55,tumor,False,False,True
25480,27153,10743.17,47066.89,0.0,0.64,1.49,0.24,0.2,0.05,stroma,False,False,True
25481,27154,10961.58,47256.13,0.25,0.0,2.88,0.1,0.23,1.0,stroma,False,False,True
25482,27155,11094.06,47237.25,0.25,0.0,0.44,0.0,0.18,0.0,stroma,False,False,True
25483,27156,10812.58,47273.48,0.21,0.71,1.86,0.14,0.11,0.0,stroma,False,False,True
25484,27157,11157.19,47520.41,0.23,2.06,0.8,0.61,0.34,0.34,tumor,False,False,True
25485,27158,10949.61,47097.86,0.17,1.33,0.92,0.53,0.5,0.41,tumor,False,False,True
25486,27159,10925.08,47216.82,0.29,1.26,0.83,0.0,0.24,0.13,stroma,False,False,True
25487,27160,10928.41,47432.39,0.0,0.63,0.7,0.04,0.15,0.0,tumor,False,False,True
25488,27161,10584.78,47526.66,0.0,0.09,2.5,0.0,0.22,1.08,stroma,False,False,True
25489,27162,10934.2,47223.44,0.0,1.75,0.27,0.71,1.99,0.07,tumor,False,False,True
25490,27163,11123.55,47603.91,0.0,1.17,0.58,0.0,0.28,0.78,stroma,False,False,True
25491,27164,10892.62,47435.42,0.0,1.76,5.04,0.0,0.29,0.6,tumor,False,False,True
25492,27165,10760.14,47429.19,0.15,0.98,4.45,0.0,0.2,0.06,stroma,False,False,True
25493,27166,10973.25,47080.51,0.0,0.97,1.43,0.44,0.24,0.48,stroma,False,False,True
25494,27167,11102.61,47111.84,0.2,1.43,2.0,0.39,0.24,2.94,tumor,False,False,True
25495,27168,10576.14,47078.48,0.19,1.21,0.68,0.29,0.18,0.39,stroma,False,False,True
